STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEO_ID,NAME,B19013_001E,B19013_001M,Field5
6,85,501502,3,60855015023,1500000US060855015023,Block Group 3,G5030,S,404072,0,37.336426,-121.864498,0.034984304,4.10845E-05,1500000US060855015023,Block Group 3; Census Tract 5015.02; Santa Clara County; California,230125,51082,
6,85,511301,3,60855113013,1500000US060855113013,Block Group 3,G5030,S,226952,0,37.442439,-122.157918,0.019731989,2.31074E-05,1500000US060855113013,Block Group 3; Census Tract 5113.01; Santa Clara County; California,138750,88791,
6,85,511301,2,60855113012,1500000US060855113012,Block Group 2,G5030,S,217241,0,37.446159,-122.154217,0.019046886,2.212E-05,1500000US060855113012,Block Group 2; Census Tract 5113.01; Santa Clara County; California,"250,000+",***,
6,85,505010,2,60855050102,1500000US060855050102,Block Group 2,G5030,S,6275919,0,37.402255,-121.975109,0.123041513,0.00063866,1500000US060855050102,Block Group 2; Census Tract 5050.10; Santa Clara County; California,186071,51674,
6,85,501300,3,60855013003,1500000US060855013003,Block Group 3,G5030,S,354558,0,37.339706,-121.872633,0.026969758,3.60517E-05,1500000US060855013003,Block Group 3; Census Tract 5013; Santa Clara County; California,242260,45496,
6,85,511302,4,60855113024,1500000US060855113024,Block Group 4,G5030,S,249864,0,37.449976,-122.165417,0.029168354,2.5443E-05,1500000US060855113024,Block Group 4; Census Tract 5113.02; Santa Clara County; California,-,**,
6,85,512311,2,60855123112,1500000US060855123112,Block Group 2,G5030,S,3567387,0,37.153093,-121.664938,0.104050653,0.000361851,1500000US060855123112,Block Group 2; Census Tract 5123.11; Santa Clara County; California,101587,19459,
6,85,500901,3,60855009013,1500000US060855009013,Block Group 3,G5030,S,173060,0,37.331370,-121.884911,0.01727216,1.75948E-05,1500000US060855009013,Block Group 3; Census Tract 5009.01; Santa Clara County; California,53853,20740,
6,85,500800,3,60855008003,1500000US060855008003,Block Group 3,G5030,S,593236,0,37.330848,-121.892177,0.040310662,6.03135E-05,1500000US060855008003,Block Group 3; Census Tract 5008; Santa Clara County; California,145949,42565,
6,85,506505,2,60855065052,1500000US060855065052,Block Group 2,G5030,S,458970,0,37.296107,-121.953421,0.040817031,4.66425E-05,1500000US060855065052,Block Group 2; Census Tract 5065.05; Santa Clara County; California,100278,60287,
6,85,506505,1,60855065051,1500000US060855065051,Block Group 1,G5030,S,198513,0,37.299102,-121.956537,0.017888209,2.01741E-05,1500000US060855065051,Block Group 1; Census Tract 5065.05; Santa Clara County; California,118788,32844,
6,85,506402,5,60855064025,1500000US060855064025,Block Group 5,G5030,S,254656,0,37.298139,-121.947038,0.022726484,2.58794E-05,1500000US060855064025,Block Group 5; Census Tract 5064.02; Santa Clara County; California,-,**,
6,85,506402,4,60855064024,1500000US060855064024,Block Group 4,G5030,S,252951,0,37.302731,-121.947865,0.024892686,2.57077E-05,1500000US060855064024,Block Group 4; Census Tract 5064.02; Santa Clara County; California,202989,103255,
6,85,506401,3,60855064013,1500000US060855064013,Block Group 3,G5030,S,542572,0,37.312648,-121.944331,0.036457056,5.51493E-05,1500000US060855064013,Block Group 3; Census Tract 5064.01; Santa Clara County; California,111500,43574,
6,85,506401,4,60855064014,1500000US060855064014,Block Group 4,G5030,S,532598,0,37.319904,-121.944646,0.032205608,5.41405E-05,1500000US060855064014,Block Group 4; Census Tract 5064.01; Santa Clara County; California,"250,000+",***,
6,85,506401,1,60855064011,1500000US060855064011,Block Group 1,G5030,S,89821,0,37.321223,-121.949008,0.012712029,9.13089E-06,1500000US060855064011,Block Group 1; Census Tract 5064.01; Santa Clara County; California,181538,53115,
6,85,504505,4,60855045054,1500000US060855045054,Block Group 4,G5030,S,937191,0,37.407622,-121.896733,0.042784405,9.53783E-05,1500000US060855045054,Block Group 4; Census Tract 5045.05; Santa Clara County; California,"250,000+",***,
6,85,504508,2,60855045082,1500000US060855045082,Block Group 2,G5030,S,653263,0,37.423183,-121.911465,0.041290749,6.64969E-05,1500000US060855045082,Block Group 2; Census Tract 5045.08; Santa Clara County; California,185711,29267,
6,85,504510,2,60855045102,1500000US060855045102,Block Group 2,G5030,S,941518,0,37.425154,-121.903632,0.040180316,9.5841E-05,1500000US060855045102,Block Group 2; Census Tract 5045.10; Santa Clara County; California,178029,80629,
6,85,504510,1,60855045101,1500000US060855045101,Block Group 1,G5030,S,767517,0,37.415727,-121.898397,0.038550846,7.81189E-05,1500000US060855045101,Block Group 1; Census Tract 5045.10; Santa Clara County; California,144917,43374,
6,85,504318,3,60855043183,1500000US060855043183,Block Group 3,G5030,S,626688,0,37.398264,-121.905143,0.033921249,6.37709E-05,1500000US060855043183,Block Group 3; Census Tract 5043.18; Santa Clara County; California,104375,67503,
6,85,500800,2,60855008002,1500000US060855008002,Block Group 2,G5030,S,303067,0,37.336964,-121.894722,0.022803518,3.08152E-05,1500000US060855008002,Block Group 2; Census Tract 5008; Santa Clara County; California,181023,46838,
6,85,500600,3,60855006003,1500000US060855006003,Block Group 3,G5030,S,281709,0,37.333549,-121.909241,0.024160891,2.86419E-05,1500000US060855006003,Block Group 3; Census Tract 5006; Santa Clara County; California,124837,14550,
6,85,510801,4,60855108014,1500000US060855108014,Block Group 4,G5030,S,438397,0,37.424764,-122.104990,0.038298934,4.4626E-05,1500000US060855108014,Block Group 4; Census Tract 5108.01; Santa Clara County; California,223565,45470,
6,85,506302,4,60855063024,1500000US060855063024,Block Group 4,G5030,S,225896,0,37.313401,-121.951709,0.024263334,2.29613E-05,1500000US060855063024,Block Group 4; Census Tract 5063.02; Santa Clara County; California,156382,49297,
6,85,506203,2,60855062032,1500000US060855062032,Block Group 2,G5030,S,218062,0,37.319389,-121.976971,0.020919173,2.21667E-05,1500000US060855062032,Block Group 2; Census Tract 5062.03; Santa Clara County; California,130347,48295,
6,85,504311,4,60855043114,1500000US060855043114,Block Group 4,G5030,S,303369,0,37.375767,-121.879831,0.023897814,3.08611E-05,1500000US060855043114,Block Group 4; Census Tract 5043.11; Santa Clara County; California,200828,34798,
6,85,504311,2,60855043112,1500000US060855043112,Block Group 2,G5030,S,273348,0,37.383769,-121.888419,0.024338594,2.78103E-05,1500000US060855043112,Block Group 2; Census Tract 5043.11; Santa Clara County; California,184219,103253,
6,85,506202,4,60855062024,1500000US060855062024,Block Group 4,G5030,S,798344,0,37.298252,-121.994159,0.04391087,8.11318E-05,1500000US060855062024,Block Group 4; Census Tract 5062.02; Santa Clara County; California,"250,000+",***,
6,85,503402,1,60855034021,1500000US060855034021,Block Group 1,G5030,S,293682,0,37.326440,-121.835718,0.025664433,2.98565E-05,1500000US060855034021,Block Group 1; Census Tract 5034.02; Santa Clara County; California,166116,35640,
6,85,503218,3,60855032183,1500000US060855032183,Block Group 3,G5030,S,222152,0,37.280636,-121.830111,0.021384131,2.2571E-05,1500000US060855032183,Block Group 3; Census Tract 5032.18; Santa Clara County; California,110333,84779,
6,85,508708,1,60855087081,1500000US060855087081,Block Group 1,G5030,S,4892338,0,37.380051,-122.000602,0.095911831,0.000497717,1500000US060855087081,Block Group 1; Census Tract 5087.08; Santa Clara County; California,"250,000+",***,
6,85,508707,1,60855087071,1500000US060855087071,Block Group 1,G5030,S,280003,0,37.381153,-122.030163,0.021356711,2.84862E-05,1500000US060855087071,Block Group 1; Census Tract 5087.07; Santa Clara County; California,180500,38267,
6,85,508705,2,60855087052,1500000US060855087052,Block Group 2,G5030,S,164304,0,37.372967,-122.016899,0.020019585,1.67138E-05,1500000US060855087052,Block Group 2; Census Tract 5087.05; Santa Clara County; California,209018,78346,
6,85,508706,1,60855087061,1500000US060855087061,Block Group 1,G5030,S,339837,0,37.370879,-122.006221,0.039796364,3.45689E-05,1500000US060855087061,Block Group 1; Census Tract 5087.06; Santa Clara County; California,191827,53465,
6,85,508705,1,60855087051,1500000US060855087051,Block Group 1,G5030,S,242217,0,37.368921,-122.016461,0.020433449,2.46383E-05,1500000US060855087051,Block Group 1; Census Tract 5087.05; Santa Clara County; California,201136,25588,
6,85,508602,4,60855086024,1500000US060855086024,Block Group 4,G5030,S,360063,0,37.375717,-122.031476,0.029111913,3.66288E-05,1500000US060855086024,Block Group 4; Census Tract 5086.02; Santa Clara County; California,149028,55060,
6,85,505902,2,60855059022,1500000US060855059022,Block Group 2,G5030,S,557244,0,37.332437,-121.953089,0.033786172,5.66552E-05,1500000US060855059022,Block Group 2; Census Tract 5059.02; Santa Clara County; California,143661,37132,
6,85,505902,1,60855059021,1500000US060855059021,Block Group 1,G5030,S,324945,0,37.338025,-121.954732,0.028623109,3.30398E-05,1500000US060855059021,Block Group 1; Census Tract 5059.02; Santa Clara County; California,111765,17434,
6,85,505901,1,60855059011,1500000US060855059011,Block Group 1,G5030,S,496614,0,37.325991,-121.955596,0.033095785,5.04869E-05,1500000US060855059011,Block Group 1; Census Tract 5059.01; Santa Clara County; California,239286,60069,
6,85,503219,2,60855032192,1500000US060855032192,Block Group 2,G5030,S,256796,0,37.290714,-121.844140,0.021065283,2.60943E-05,1500000US060855032192,Block Group 2; Census Tract 5032.19; Santa Clara County; California,60022,28535,
6,85,503220,2,60855032202,1500000US060855032202,Block Group 2,G5030,S,489624,0,37.286895,-121.839169,0.032598135,4.97509E-05,1500000US060855032202,Block Group 2; Census Tract 5032.20; Santa Clara County; California,75543,29317,
6,85,503116,3,60855031163,1500000US060855031163,Block Group 3,G5030,S,375522,0,37.277384,-121.860484,0.025257963,3.81521E-05,1500000US060855031163,Block Group 3; Census Tract 5031.16; Santa Clara County; California,107540,56419,
6,85,503127,2,60855031272,1500000US060855031272,Block Group 2,G5030,S,2387238,0,37.286552,-121.856254,0.101547666,0.000242566,1500000US060855031272,Block Group 2; Census Tract 5031.27; Santa Clara County; California,"250,000+",***,
6,85,503126,1,60855031261,1500000US060855031261,Block Group 1,G5030,S,1545159,0,37.295302,-121.859156,0.066878027,0.000157021,1500000US060855031261,Block Group 1; Census Tract 5031.26; Santa Clara County; California,172500,52697,
6,85,503112,3,60855031123,1500000US060855031123,Block Group 3,G5030,S,229678,0,37.322807,-121.875998,0.020577183,2.33486E-05,1500000US060855031123,Block Group 3; Census Tract 5031.12; Santa Clara County; California,72321,38461,
6,85,503124,3,60855031243,1500000US060855031243,Block Group 3,G5030,S,469176,0,37.276901,-121.869470,0.036284206,4.76668E-05,1500000US060855031243,Block Group 3; Census Tract 5031.24; Santa Clara County; California,97542,57290,
6,85,503125,1,60855031251,1500000US060855031251,Block Group 1,G5030,S,366859,0,37.280944,-121.875971,0.027685071,3.72738E-05,1500000US060855031251,Block Group 1; Census Tract 5031.25; Santa Clara County; California,147407,83722,
6,85,503124,2,60855031242,1500000US060855031242,Block Group 2,G5030,S,133732,0,37.279947,-121.868612,0.020778468,1.35873E-05,1500000US060855031242,Block Group 2; Census Tract 5031.24; Santa Clara County; California,106742,62047,
6,85,503121,3,60855031213,1500000US060855031213,Block Group 3,G5030,S,476668,0,37.311288,-121.873888,0.033533751,4.84497E-05,1500000US060855031213,Block Group 3; Census Tract 5031.21; Santa Clara County; California,97125,67426,
6,85,512055,1,60855120551,1500000US060855120551,Block Group 1,G5030,S,677228,0,37.269774,-121.835757,0.038856947,6.87977E-05,1500000US060855120551,Block Group 1; Census Tract 5120.55; Santa Clara County; California,118500,22000,
6,85,509002,2,60855090022,1500000US060855090022,Block Group 2,G5030,S,318766,0,37.388125,-122.020282,0.026570161,3.24329E-05,1500000US060855090022,Block Group 2; Census Tract 5090.02; Santa Clara County; California,113864,29902,
6,85,509001,2,60855090012,1500000US060855090012,Block Group 2,G5030,S,363840,0,37.393690,-122.021252,0.024775752,3.70216E-05,1500000US060855090012,Block Group 2; Census Tract 5090.01; Santa Clara County; California,102829,30565,
6,85,508900,3,60855089003,1500000US060855089003,Block Group 3,G5030,S,178223,0,37.391906,-122.012621,0.019364605,1.81343E-05,1500000US060855089003,Block Group 3; Census Tract 5089; Santa Clara County; California,185417,54277,
6,85,508900,4,60855089004,1500000US060855089004,Block Group 4,G5030,S,201777,0,37.390980,-122.009892,0.020432635,2.05305E-05,1500000US060855089004,Block Group 4; Census Tract 5089; Santa Clara County; California,75682,30059,
6,85,508305,2,60855083052,1500000US060855083052,Block Group 2,G5030,S,142289,0,37.338745,-122.035496,0.02078198,1.44677E-05,1500000US060855083052,Block Group 2; Census Tract 5083.05; Santa Clara County; California,169565,54853,
6,85,508306,1,60855083061,1500000US060855083061,Block Group 1,G5030,S,107115,0,37.343047,-122.033293,0.017509156,1.08919E-05,1500000US060855083061,Block Group 1; Census Tract 5083.06; Santa Clara County; California,164181,158669,
6,85,508306,2,60855083062,1500000US060855083062,Block Group 2,G5030,S,762416,0,37.347707,-122.037218,0.036012899,7.75311E-05,1500000US060855083062,Block Group 2; Census Tract 5083.06; Santa Clara County; California,"250,000+",***,
6,85,505401,5,60855054015,1500000US060855054015,Block Group 5,G5030,S,156572,0,37.351179,-121.988165,0.020111713,1.59227E-05,1500000US060855054015,Block Group 5; Census Tract 5054.01; Santa Clara County; California,-,**,
6,85,502704,1,60855027041,1500000US060855027041,Block Group 1,G5030,S,442377,0,37.252029,-121.944363,0.047690857,4.49298E-05,1500000US060855027041,Block Group 1; Census Tract 5027.04; Santa Clara County; California,114125,70410,
6,85,502703,2,60855027032,1500000US060855027032,Block Group 2,G5030,S,425513,0,37.259111,-121.950443,0.033854953,4.32206E-05,1500000US060855027032,Block Group 2; Census Tract 5027.03; Santa Clara County; California,126000,28692,
6,85,502703,1,60855027031,1500000US060855027031,Block Group 1,G5030,S,401203,0,37.265803,-121.945664,0.026322349,4.07551E-05,1500000US060855027031,Block Group 1; Census Tract 5027.03; Santa Clara County; California,238008,41674,
6,85,502704,2,60855027042,1500000US060855027042,Block Group 2,G5030,S,473513,0,37.258405,-121.935560,0.030637694,4.80957E-05,1500000US060855027042,Block Group 2; Census Tract 5027.04; Santa Clara County; California,206191,52456,
6,85,511917,3,60855119173,1500000US060855119173,Block Group 3,G5030,S,1500199,0,37.200179,-121.855974,0.075722252,0.000152268,1500000US060855119173,Block Group 3; Census Tract 5119.17; Santa Clara County; California,162000,88854,
6,85,511917,2,60855119172,1500000US060855119172,Block Group 2,G5030,S,224826,0,37.203496,-121.849630,0.018020558,2.28199E-05,1500000US060855119172,Block Group 2; Census Tract 5119.17; Santa Clara County; California,"250,000+",***,
6,85,511918,2,60855119182,1500000US060855119182,Block Group 2,G5030,S,3973856,0,37.215781,-121.895029,0.102391996,0.000403411,1500000US060855119182,Block Group 2; Census Tract 5119.18; Santa Clara County; California,247625,35263,
6,85,509109,2,60855091092,1500000US060855091092,Block Group 2,G5030,S,356638,0,37.395865,-122.065615,0.032188364,3.62898E-05,1500000US060855091092,Block Group 2; Census Tract 5091.09; Santa Clara County; California,126667,110707,
6,85,509110,2,60855091102,1500000US060855091102,Block Group 2,G5030,S,254478,0,37.374591,-122.065611,0.021460232,2.58871E-05,1500000US060855091102,Block Group 2; Census Tract 5091.10; Santa Clara County; California,212132,58933,
6,85,509111,2,60855091112,1500000US060855091112,Block Group 2,G5030,S,517085,0,37.381905,-122.064638,0.032763304,5.26062E-05,1500000US060855091112,Block Group 2; Census Tract 5091.11; Santa Clara County; California,121053,55965,
6,85,503116,2,60855031162,1500000US060855031162,Block Group 2,G5030,S,249715,0,37.276906,-121.854687,0.027112663,2.53703E-05,1500000US060855031162,Block Group 2; Census Tract 5031.16; Santa Clara County; California,95453,38547,
6,85,503127,1,60855031271,1500000US060855031271,Block Group 1,G5030,S,539483,0,37.282753,-121.859635,0.040023134,5.4814E-05,1500000US060855031271,Block Group 1; Census Tract 5031.27; Santa Clara County; California,178945,84785,
